Code,Name,Officialname,Registration_number,Keph_Level,Facility_type,Facility_type_category,Owner,Owner_type,Regulatory_body,Beds,Cots,County,Constituency,Sub_county,Ward,Operation status,Admission_status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Service_names,Approved,Public visible,Closed,Lat,Long
27332,White Oak Medical Centre Limited,White Oak Medical Centre Limited,17849,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.785375,-1.249845
26738,Kamlesh Kapadia Optics Limited-Westlands,Kamlesh Kapadia Optics Limited-Westlands,17108,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.802925,-1.262354
26331,Mediheal Hospital Parklands,Mediheal Hospital Parklands,14835,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Company,Private Practice,Kenya MPDB,40,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.82278,-1.26224
26042,Figo Care Plus(K)Limited,Figo Care Plus(K)Limited,17416,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.82234,-1.26248
26141,Astradental Services,Astradental Services,5963,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.80474,-1.26445
25942,Eye & U Opthalmic ltd,Eye & U Opthalmic ltd,6794,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kileleshwa,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7944,-1.26148
None,Eye &U Opthalmic LTD,Eye &U Opthalmic LTD,None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Medical Specialist,Private Practice,None,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7944,-1.2584009
25974,Gastro &Liver Centre,Gastro &Liver Centre,7731,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.82439,-1.26012005
25588,Mirmed Health Care,Mirmed Health Care,A4907,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,2,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.81189,-1.266605
24489,Stima Afya Clinic Limited,Stima Afya Clinic Limited,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,None,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.82013,-1.26202
24482,DR S.N.Karau & Associates Clinic,Dr S N Karau & Associates Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,None,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.81368,-1.25811005
24167,Kenya Kazi Services,Kenya Kazi Services,14808,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.795495,-1.258658
24090,Noor Eyecare,Noor Eyecare,14764,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,12,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.820596,-1.266001
23869,TF MyChemist,TF MyChemist Oilibya (Parklands),PPB/T/167,Level_ 2,Pharmacy,STAND ALONE,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Karura,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.824513,-1.263754
23868,Malibu Pharmacy Ltd,Malibu Pharmacy Ltd,None,Level_ 2,Pharmacy,STAND ALONE,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.804092,-1.260768
23867,Health AID Chemist,Health AID Chemist,PPB/H/1521,Level_ 2,Pharmacy,STAND ALONE,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.805926,-1.264169
23866,Gilead Pharmaceuticals Ltd,Gilead Pharmaceuticals Ltd,None,Level_ 2,Pharmacy,STAND ALONE,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.805854,-1.264211
23710,Park Eye Centre,Park Eye Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,None,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8213,-1.26082
23549,Bliss GVS Healthcare Ltd,Bliss GVS Healthcare Ltd,7229,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.802925,-1.262354
23517,The Mesu Centre,The Mesu Centre,8917,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.811692,-1.266202
23490,Hashi Medical Centre Limited,Hashi Medical Centre Limited,PVT-MKU7LP,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,5,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8213,-1.26082
23488,Brain Spine and Rehabilitation,Brain Spine and Rehabilitation,A3356,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,12,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.8172946,-1.265387
23485,Meditest Diagnostic Services Limted,Meditest Diagnostic Services Limted,6403,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,TRUE,,Yes,TRUE,FALSE,36.804235,-1.262363
23224,Cancer Care Kenya,cancer care kenya limited,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Medical Specialist,Private Practice,None,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.81253,-1.26249
23204,AIC Kijabe Hospital Nairobi Medical Centre,AIC Kijabe Hospital Nairobi Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,2,5,Nairobi,Dagoretti North,Dagoretti North,Kileleshwa,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7988779,-1.2668412
22673,Professor Wasuna Clinic,Professor Wasuna Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.817897,-1.262231
22592,Dr.Stephen Kamore Wanjohi,Dr.Stephen Kamore Wanjohi,A4099,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.811814,-1.26343
22149,Dr. Mazaher Hassan Jaffer,Dr. Mazaher Hassan Jaffer,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.816312,-1.25929
22148,Dr. Racheal Muthoni Rukaria,Dr Rachael Muthoni Rukaria,A2430,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.817897,-1.262231
22146,Columbia Africa Health Care Ltd,Columbia Africa Health Care Ltd,6182,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.823945,-1.254613
21223,Jalaram Medical Services,Jalaram Medical Services,None,Level_ 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80643,-1.25854
21215,Emerging Infectious Disease Center,Emerging Infectious Disease Center,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.811814,-1.26343
20736,AIDS Health Care Foundation Parklands Clinic,AIDS Health Care Foundation Parklands Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.81368,-1.25811
19980,Acacia Clinic (Kilimani),Acacia Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kileleshwa,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.79893,-1.26418
19589,Chiromo Medical Centre,Chiromo Medical Centrer,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,5,5,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.80981,-1.26917
19565,Dr Eliud Njuguna (Parklands),Dr Eliud Njuguna,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.81147,-1.26444
19563,Dr Henry Abwao,Dr Henry Abwao,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.81147,-1.26444
19546,Meridian Medical Centre (Kileleshwa),Meridian Medical Centre (Kileleshwa),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kileleshwa,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.80263,-1.26425
19494,Westlands Medical Centre,Westlands Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Pharmacy & Poisons Board,2,2,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.80332,-1.26302
16796,AAR Clinic Sarit Centre (Westlands),AAR Clinic Sarit Centre (Westlands),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80211,-1.2617
12924,Dr Aziz Mohamed Medical Clinic,Dr Aziz Mohamed Medical clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.801,-1.2546
12965,Guru Nanak Hospital,Guru Nanak Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,38,0,Nairobi,Starehe,Starehe,Ngara,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8212,-1.26985
13098,Mp Shah Hospital (Westlands),MP Shah Hospital (Westlands),None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.811814,-1.26343
12874,Avenue Hospital,Avenue Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,65,10,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.817897,-1.264508
12867,Aga Khan Hospital,Aga Khan Hospital,None,Level_ 5,Secondary care hospitals,HOSPITALS,Private Practice - General Practitioner,Private Practice,Kenya MPDB,243,0,Nairobi,Westlands,Westlands,Parklands/Highridge,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.817897,-1.262231
31592,Avenue Healthcare Limited-Junction Mall,Avenue Healthcare Limitted -Junction Mall,20475,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.754098,-1.28687
31375,AJ Plastic Surgery Specialized treatment Centre,AJ Plastic Surgery Specialized treatment Centre,None,Level_ 4,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,None,10,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.7825264,-1.3004017
31357,Waridi Children's medical Centre LTD,Waridi Children's medical Centre LTD,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Medical Specialist,Private Practice,None,0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80931,-1.291635
31361,Vine and Roses Medical Clinic,Vine and Roses Medical Clinic,20583,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti South,Dagoretti South,Ngando,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,TRUE,,Yes,TRUE,FALSE,36.75645889,-1.297187
31043,Avenue Healthcare Limited Town Clinic,Avenue Healthcare Limited Town Clinic,17338,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Starehe,Starehe,Nairobi Central,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8152966,-1.2800274
30932,Dr Githanga  Medical Clinic,Dr Githanga  Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.800247,-1.2947564
None,Play Zuri Health Limited,Play Zuri Health Limited,19292,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,1,0,Nairobi,Dagoretti North,Dagoretti North,Kileleshwa,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7847691,-1.2790467
30968,Tibabu Afriwellness Clinic,Tibabu Afriwellness Clinic,19672,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,2,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,TRUE,,Yes,TRUE,FALSE,36.806585,-1.294068
30869,Ryazan Medical Centre,Ryazan Medical Centre,19797,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7895915,-1.2964569
30798,Mirazi Limited Medical Clinic,Mirazi Limited Medical Clinic,18431,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Pharmacy & Poisons Board,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.808665,-1.298675
30609,Myer Kidney & Health Specialities Hospital,Myer Kidney & Health Specialities Hospital,20100,Level_ 3,Nursing Homes,NURSING HOME,Private Practice - Private Company,Private Practice,Pharmacy & Poisons Board,50,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Admitting  General Patients Only,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.8113383,-1.29865
30547,Vial Medcare Centre Limited,Vial Medcare Centre Limited,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - General Practitioner,Private Practice,None,0,0,Nairobi,Dagoretti North,Dagoretti North,Kileleshwa,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.7847691,-1.2790467
30540,Summit Diagnostic Centre Limited,Summit Diagnostic Centre Limited,19513,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Pharmacy & Poisons Board,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,TRUE,,Yes,TRUE,FALSE,36.8040651,-1.2983825
30476,Ca Medlynks kenya Limited,Ca Medlynks kenya Limited,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Medical Specialist,Private Practice,None,0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.805446,-1.2947749
30433,The Nairobi dental suite,The Nairobi dental suite,6271,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.774204,-1.289479
30266,Stellar Physio Health and Wellness Centre,Stellar Physio Health and Wellness Centre,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,None,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.7994945,-1.2984666
30227,Reamedica Health care Clinic,Reamedica Health care Clinic,4/1/6/5B,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7818137,-1.290507
30093,Nairobi Hospice,Nairobi Hospice,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,None,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.808647,-1.2989872
29875,City Eye Hospital(Dagoretti),City Eye Hospital(Dagoretti),5712,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,4,4,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,TRUE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8077136,-1.2934449
29704,Advanced Care Diagnostics and Renal Dialysis Centre,Advanced Care Diagnostics and Renal Dialysis Centre,19272,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,17,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.803515,-1.293769
29660,Checkups Medical Centre,Checkups Medical Centre,15958,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Dagoretti North,Dagoretti North,Kilimani,Operational,Not Admitting Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.8076817,-1.29345809
29558,Jumeira Specialist Clinic Limited,Jumeira Specialist Clinic Limited,19213,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Starehe,Starehe,Nairobi Central,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8166133,-1.282125
29468,Equity Afia Medical Centre-UpperHill,Equity Afia Medical Centre-UpperHill,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,None,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.811435,-1.298383
